timestamp,library,collective,data_type,message_size_bytes,message_size_elements,num_ranks,rank,hostname,node_id,total_nodes,is_multi_node,run_id,time_ms,gdr_copy
20250709_205134,nccl,scatter,float,4096,1024,4,0,lrdn1735.leonardo.local,0,1,false,5,0.024,false
20250709_205134,nccl,scatter,float,4096,1024,4,1,lrdn1735.leonardo.local,0,1,false,5,0.024,false
20250709_205134,nccl,scatter,float,4096,1024,4,2,lrdn1735.leonardo.local,0,1,false,5,0.023,false
20250709_205134,nccl,scatter,float,4096,1024,4,3,lrdn1735.leonardo.local,0,1,false,5,0.024,false
20250709_205134,nccl,scatter,float,4096,1024,4,2,lrdn1735.leonardo.local,0,1,false,5,0.028,false
20250709_205134,nccl,scatter,float,4096,1024,4,0,lrdn1735.leonardo.local,0,1,false,5,0.031,false
20250709_205134,nccl,scatter,float,4096,1024,4,1,lrdn1735.leonardo.local,0,1,false,5,0.028,false
20250709_205134,nccl,scatter,float,4096,1024,4,3,lrdn1735.leonardo.local,0,1,false,5,0.028,false
20250709_205134,nccl,scatter,float,4096,1024,4,0,lrdn1735.leonardo.local,0,1,false,5,0.029,false
20250709_205134,nccl,scatter,float,4096,1024,4,1,lrdn1735.leonardo.local,0,1,false,5,0.027,false
20250709_205134,nccl,scatter,float,4096,1024,4,2,lrdn1735.leonardo.local,0,1,false,5,0.029,false
20250709_205134,nccl,scatter,float,4096,1024,4,3,lrdn1735.leonardo.local,0,1,false,5,0.026,false
20250709_205134,nccl,scatter,float,4096,1024,4,0,lrdn1735.leonardo.local,0,1,false,5,0.028,false
20250709_205134,nccl,scatter,float,4096,1024,4,1,lrdn1735.leonardo.local,0,1,false,5,0.028,false
20250709_205134,nccl,scatter,float,4096,1024,4,3,lrdn1735.leonardo.local,0,1,false,5,0.025,false
20250709_205134,nccl,scatter,float,4096,1024,4,2,lrdn1735.leonardo.local,0,1,false,5,0.026,false
20250709_205134,nccl,scatter,float,4096,1024,4,1,lrdn1735.leonardo.local,0,1,false,5,0.024,false
20250709_205134,nccl,scatter,float,4096,1024,4,0,lrdn1735.leonardo.local,0,1,false,5,0.027,false
20250709_205134,nccl,scatter,float,4096,1024,4,2,lrdn1735.leonardo.local,0,1,false,5,0.025,false
20250709_205134,nccl,scatter,float,4096,1024,4,3,lrdn1735.leonardo.local,0,1,false,5,0.025,false
